query_idx,bucket,input_tokens,condition,cloud,model,latency_ms,cost_usd,success
108,short,15,static_azure,azure,mistral-7b,801.1,0.02105,True
108,short,15,round_robin,aws,mistral-7b,880.6,0.02005,True
108,short,15,predictive,azure,mistral-7b,801.1,0.02105,True
109,medium,221,static_aws,aws,mistral-7b,880.6,0.12054,True
109,medium,221,static_azure,azure,mistral-7b,801.1,0.12653,True
109,medium,221,round_robin,azure,mistral-7b,801.1,0.12653,True
109,medium,221,predictive,azure,mistral-7b,801.1,0.12653,True
110,short,25,static_aws,aws,mistral-7b,880.6,0.02217,True
110,short,25,static_azure,azure,mistral-7b,801.1,0.02327,True
110,short,25,round_robin,aws,mistral-7b,880.6,0.02217,True
110,short,25,predictive,azure,mistral-7b,801.1,0.02327,True
111,medium,445,static_aws,aws,mistral-7b,880.6,0.16782,True
111,medium,445,static_azure,azure,mistral-7b,801.1,0.17617,True
111,medium,445,round_robin,azure,mistral-7b,801.1,0.17617,True
111,medium,445,predictive,azure,mistral-7b,801.1,0.17617,True
112,short,30,static_aws,aws,mistral-7b,880.6,0.02322,True
112,short,30,static_azure,azure,mistral-7b,801.1,0.02438,True
112,short,30,round_robin,aws,mistral-7b,880.6,0.02322,True
112,short,30,predictive,azure,mistral-7b,801.1,0.02438,True
113,short,12,static_aws,aws,mistral-7b,880.6,0.01942,True
113,short,12,static_azure,azure,mistral-7b,801.1,0.02039,True
113,short,12,round_robin,azure,mistral-7b,801.1,0.02039,True
113,short,12,predictive,azure,mistral-7b,801.1,0.02039,True
114,medium,213,static_aws,aws,mistral-7b,880.6,0.11885,True
114,medium,213,static_azure,azure,mistral-7b,801.1,0.12476,True
114,medium,213,round_robin,aws,mistral-7b,880.6,0.11885,True
114,medium,213,predictive,azure,mistral-7b,801.1,0.12476,True
115,medium,192,static_aws,aws,mistral-7b,880.6,0.11442,True
115,medium,192,static_azure,azure,mistral-7b,801.1,0.12011,True
115,medium,192,round_robin,azure,mistral-7b,801.1,0.12011,True
115,medium,192,predictive,azure,mistral-7b,801.1,0.12011,True
116,medium,154,static_aws,aws,mistral-7b,880.6,0.10639,True
116,medium,154,static_azure,azure,mistral-7b,801.1,0.11169,True
116,medium,154,round_robin,aws,mistral-7b,880.6,0.10639,True
116,medium,154,predictive,azure,mistral-7b,801.1,0.11169,True
117,short,33,static_aws,aws,mistral-7b,880.6,0.02385,True
117,short,33,static_azure,azure,mistral-7b,801.1,0.02504,True
117,short,33,round_robin,azure,mistral-7b,801.1,0.02504,True
117,short,33,predictive,azure,mistral-7b,801.1,0.02504,True
118,short,12,static_aws,aws,mistral-7b,880.6,0.01942,True
118,short,12,static_azure,azure,mistral-7b,801.1,0.02039,True
118,short,12,round_robin,aws,mistral-7b,880.6,0.01942,True
118,short,12,predictive,azure,mistral-7b,801.1,0.02039,True
119,short,18,static_aws,aws,mistral-7b,880.6,0.02069,True
119,short,18,static_azure,azure,mistral-7b,801.1,0.02172,True
119,short,18,round_robin,azure,mistral-7b,801.1,0.02172,True
119,short,18,predictive,azure,mistral-7b,801.1,0.02172,True
120,short,22,static_aws,aws,mistral-7b,880.6,0.02153,True
120,short,22,static_azure,azure,mistral-7b,801.1,0.0226,True
120,short,22,round_robin,aws,mistral-7b,880.6,0.02153,True
120,short,22,predictive,azure,mistral-7b,801.1,0.0226,True
121,medium,165,static_aws,aws,mistral-7b,880.6,0.10872,True
121,medium,165,static_azure,azure,mistral-7b,801.1,0.11412,True
121,medium,165,round_robin,azure,mistral-7b,801.1,0.11412,True
121,medium,165,predictive,azure,mistral-7b,801.1,0.11412,True
122,medium,109,static_aws,aws,mistral-7b,880.6,0.09689,True
122,medium,109,static_azure,azure,mistral-7b,801.1,0.10171,True
122,medium,109,round_robin,aws,mistral-7b,880.6,0.09689,True
122,medium,109,predictive,azure,mistral-7b,801.1,0.10171,True
123,short,24,static_aws,aws,mistral-7b,880.6,0.02195,True
123,short,24,static_azure,azure,mistral-7b,801.1,0.02305,True
123,short,24,round_robin,azure,mistral-7b,801.1,0.02305,True
123,short,24,predictive,azure,mistral-7b,801.1,0.02305,True
124,medium,450,static_aws,aws,mistral-7b,880.6,0.16888,True
124,medium,450,static_azure,azure,mistral-7b,801.1,0.17728,True
124,medium,450,round_robin,aws,mistral-7b,880.6,0.16888,True
124,medium,450,predictive,azure,mistral-7b,801.1,0.17728,True
125,medium,163,static_aws,aws,mistral-7b,880.6,0.10829,True
125,medium,163,static_azure,azure,mistral-7b,801.1,0.11368,True
125,medium,163,round_robin,azure,mistral-7b,801.1,0.11368,True
125,medium,163,predictive,azure,mistral-7b,801.1,0.11368,True
126,medium,120,static_aws,aws,mistral-7b,880.6,0.09922,True
126,medium,120,static_azure,azure,mistral-7b,801.1,0.10415,True
126,medium,120,round_robin,aws,mistral-7b,880.6,0.09922,True
126,medium,120,predictive,azure,mistral-7b,801.1,0.10415,True
127,short,12,static_aws,aws,mistral-7b,880.6,0.01942,True
127,short,12,static_azure,azure,mistral-7b,801.1,0.02039,True
127,short,12,round_robin,azure,mistral-7b,801.1,0.02039,True
127,short,12,predictive,azure,mistral-7b,801.1,0.02039,True
128,short,71,static_aws,aws,mistral-7b,880.6,0.03188,True
128,short,71,static_azure,azure,mistral-7b,801.1,0.03346,True
128,short,71,round_robin,aws,mistral-7b,880.6,0.03188,True
128,short,71,predictive,azure,mistral-7b,801.1,0.03346,True
129,medium,345,static_aws,aws,mistral-7b,880.6,0.14671,True
129,medium,345,static_azure,azure,mistral-7b,801.1,0.15401,True
129,medium,345,round_robin,azure,mistral-7b,801.1,0.15401,True
129,medium,345,predictive,azure,mistral-7b,801.1,0.15401,True
130,medium,495,static_aws,aws,mistral-7b,880.6,0.17838,True
130,medium,495,static_azure,azure,mistral-7b,801.1,0.18725,True
130,medium,495,round_robin,aws,mistral-7b,880.6,0.17838,True
130,medium,495,predictive,azure,mistral-7b,801.1,0.18725,True
131,short,13,static_aws,aws,mistral-7b,880.6,0.01963,True
131,short,13,static_azure,azure,mistral-7b,801.1,0.02061,True
131,short,13,round_robin,azure,mistral-7b,801.1,0.02061,True
131,short,13,predictive,azure,mistral-7b,801.1,0.02061,True
132,short,68,static_aws,aws,mistral-7b,880.6,0.03124,True
132,short,68,static_azure,azure,mistral-7b,801.1,0.0328,True
132,short,68,round_robin,aws,mistral-7b,880.6,0.03124,True
132,short,68,predictive,azure,mistral-7b,801.1,0.0328,True
133,medium,128,static_aws,aws,mistral-7b,880.6,0.10091,True
133,medium,128,static_azure,azure,mistral-7b,801.1,0.10592,True
133,medium,128,round_robin,azure,mistral-7b,801.1,0.10592,True
133,medium,128,predictive,azure,mistral-7b,801.1,0.10592,True
134,medium,195,static_aws,aws,mistral-7b,880.6,0.11505,True
134,medium,195,static_azure,azure,mistral-7b,801.1,0.12077,True
134,medium,195,round_robin,aws,mistral-7b,880.6,0.11505,True
134,medium,195,predictive,azure,mistral-7b,801.1,0.12077,True
135,short,21,static_aws,aws,mistral-7b,880.6,0.02132,True
135,short,21,static_azure,azure,mistral-7b,801.1,0.02238,True
135,short,21,round_robin,azure,mistral-7b,801.1,0.02238,True
135,short,21,predictive,azure,mistral-7b,801.1,0.02238,True
136,medium,312,static_aws,aws,mistral-7b,880.6,0.13975,True
136,medium,312,static_azure,azure,mistral-7b,801.1,0.1467,True
136,medium,312,round_robin,aws,mistral-7b,880.6,0.13975,True
136,medium,312,predictive,azure,mistral-7b,801.1,0.1467,True
137,medium,208,static_aws,aws,mistral-7b,880.6,0.11779,True
137,medium,208,static_azure,azure,mistral-7b,801.1,0.12365,True
137,medium,208,round_robin,azure,mistral-7b,801.1,0.12365,True
137,medium,208,predictive,azure,mistral-7b,801.1,0.12365,True
138,medium,318,static_aws,aws,mistral-7b,880.6,0.14101,True
138,medium,318,static_azure,azure,mistral-7b,801.1,0.14803,True
138,medium,318,round_robin,aws,mistral-7b,880.6,0.14101,True
138,medium,318,predictive,azure,mistral-7b,801.1,0.14803,True
139,medium,200,static_aws,aws,mistral-7b,880.6,0.11611,True
139,medium,200,static_azure,azure,mistral-7b,801.1,0.12188,True
139,medium,200,round_robin,azure,mistral-7b,801.1,0.12188,True
139,medium,200,predictive,azure,mistral-7b,801.1,0.12188,True
140,short,58,static_aws,aws,mistral-7b,880.6,0.02913,True
140,short,58,static_azure,azure,mistral-7b,801.1,0.03058,True
140,short,58,round_robin,aws,mistral-7b,880.6,0.02913,True
140,short,58,predictive,azure,mistral-7b,801.1,0.03058,True
141,medium,169,static_aws,aws,mistral-7b,880.6,0.10956,True
141,medium,169,static_azure,azure,mistral-7b,801.1,0.11501,True
141,medium,169,round_robin,azure,mistral-7b,801.1,0.11501,True
141,medium,169,predictive,azure,mistral-7b,801.1,0.11501,True
142,short,29,static_aws,aws,mistral-7b,880.6,0.02301,True
142,short,29,static_azure,azure,mistral-7b,801.1,0.02415,True
142,short,29,round_robin,aws,mistral-7b,880.6,0.02301,True
142,short,29,predictive,azure,mistral-7b,801.1,0.02415,True
143,short,34,static_aws,aws,mistral-7b,880.6,0.02407,True
143,short,34,static_azure,azure,mistral-7b,801.1,0.02526,True
143,short,34,round_robin,azure,mistral-7b,801.1,0.02526,True
143,short,34,predictive,azure,mistral-7b,801.1,0.02526,True
144,short,18,static_aws,aws,mistral-7b,880.6,0.02069,True
144,short,18,static_azure,azure,mistral-7b,801.1,0.02172,True
144,short,18,round_robin,aws,mistral-7b,880.6,0.02069,True
144,short,18,predictive,azure,mistral-7b,801.1,0.02172,True
145,short,80,static_aws,aws,mistral-7b,880.6,0.03378,True
145,short,80,static_azure,azure,mistral-7b,801.1,0.03546,True
145,short,80,round_robin,azure,mistral-7b,801.1,0.03546,True
145,short,80,predictive,azure,mistral-7b,801.1,0.03546,True
146,medium,244,static_aws,aws,mistral-7b,880.6,0.12539,True
146,medium,244,static_azure,azure,mistral-7b,801.1,0.13163,True
146,medium,244,round_robin,aws,mistral-7b,880.6,0.12539,True
146,medium,244,predictive,azure,mistral-7b,801.1,0.13163,True
147,medium,132,static_aws,aws,mistral-7b,880.6,0.10175,True
147,medium,132,static_azure,azure,mistral-7b,801.1,0.10681,True
147,medium,132,round_robin,azure,mistral-7b,801.1,0.10681,True
147,medium,132,predictive,azure,mistral-7b,801.1,0.10681,True
148,medium,130,static_aws,aws,mistral-7b,880.6,0.10133,True
148,medium,130,static_azure,azure,mistral-7b,801.1,0.10637,True
148,medium,130,round_robin,aws,mistral-7b,880.6,0.10133,True
148,medium,130,predictive,azure,mistral-7b,801.1,0.10637,True
149,medium,137,static_aws,aws,mistral-7b,880.6,0.10281,True
149,medium,137,static_azure,azure,mistral-7b,801.1,0.10792,True
149,medium,137,round_robin,azure,mistral-7b,801.1,0.10792,True
149,medium,137,predictive,azure,mistral-7b,801.1,0.10792,True
150,short,57,static_aws,aws,mistral-7b,954.2,0.02844,True
150,short,57,static_azure,azure,mistral-7b,825.3,0.02763,True
150,short,57,round_robin,aws,mistral-7b,954.2,0.02844,True
150,short,57,predictive,azure,mistral-7b,825.3,0.02763,True
151,short,38,static_aws,aws,mistral-7b,954.2,0.0245,True
151,short,38,static_azure,azure,mistral-7b,825.3,0.0238,True
151,short,38,round_robin,azure,mistral-7b,825.3,0.0238,True
151,short,38,predictive,azure,mistral-7b,825.3,0.0238,True
152,medium,164,static_aws,aws,mistral-7b,954.2,0.10671,True
152,medium,164,static_azure,azure,mistral-7b,825.3,0.10367,True
152,medium,164,round_robin,aws,mistral-7b,954.2,0.10671,True
152,medium,164,predictive,azure,mistral-7b,825.3,0.10367,True
153,medium,193,static_aws,aws,mistral-7b,954.2,0.11273,True
153,medium,193,static_azure,azure,mistral-7b,825.3,0.10952,True
153,medium,193,round_robin,azure,mistral-7b,825.3,0.10952,True
153,medium,193,predictive,azure,mistral-7b,825.3,0.10952,True
154,medium,231,static_aws,aws,mistral-7b,954.2,0.12062,True
154,medium,231,static_azure,azure,mistral-7b,825.3,0.11719,True
154,medium,231,round_robin,aws,mistral-7b,954.2,0.12062,True
154,medium,231,predictive,azure,mistral-7b,825.3,0.11719,True
155,medium,339,static_aws,aws,mistral-7b,954.2,0.14304,True
155,medium,339,static_azure,azure,mistral-7b,825.3,0.13897,True
155,medium,339,round_robin,azure,mistral-7b,825.3,0.13897,True
155,medium,339,predictive,azure,mistral-7b,825.3,0.13897,True
156,medium,292,static_aws,aws,mistral-7b,954.2,0.13328,True
156,medium,292,static_azure,azure,mistral-7b,825.3,0.12949,True
156,medium,292,round_robin,aws,mistral-7b,954.2,0.13328,True
156,medium,292,predictive,azure,mistral-7b,825.3,0.12949,True
157,short,13,static_aws,aws,mistral-7b,954.2,0.01931,True
157,short,13,static_azure,azure,mistral-7b,825.3,0.01876,True
157,short,13,round_robin,azure,mistral-7b,825.3,0.01876,True
157,short,13,predictive,azure,mistral-7b,825.3,0.01876,True
158,medium,233,static_aws,aws,mistral-7b,954.2,0.12103,True
158,medium,233,static_azure,azure,mistral-7b,825.3,0.11759,True
158,medium,233,round_robin,aws,mistral-7b,954.2,0.12103,True
158,medium,233,predictive,azure,mistral-7b,825.3,0.11759,True
159,short,31,static_aws,aws,mistral-7b,954.2,0.02304,True
159,short,31,static_azure,azure,mistral-7b,825.3,0.02239,True
159,short,31,round_robin,azure,mistral-7b,825.3,0.02239,True
159,short,31,predictive,azure,mistral-7b,825.3,0.02239,True
160,short,45,static_aws,aws,mistral-7b,954.2,0.02595,True
160,short,45,static_azure,azure,mistral-7b,825.3,0.02521,True
160,short,45,round_robin,aws,mistral-7b,954.2,0.02595,True
160,short,45,predictive,azure,mistral-7b,825.3,0.02521,True
161,short,76,static_aws,aws,mistral-7b,954.2,0.03239,True
161,short,76,static_azure,azure,mistral-7b,825.3,0.03147,True
161,short,76,round_robin,azure,mistral-7b,825.3,0.03147,True
161,short,76,predictive,azure,mistral-7b,825.3,0.03147,True
162,medium,131,static_aws,aws,mistral-7b,954.2,0.09986,True
162,medium,131,static_azure,azure,mistral-7b,825.3,0.09702,True
162,medium,131,round_robin,aws,mistral-7b,954.2,0.09986,True
162,medium,131,predictive,azure,mistral-7b,825.3,0.09702,True
163,medium,274,static_aws,aws,mistral-7b,954.2,0.12954,True
163,medium,274,static_azure,azure,mistral-7b,825.3,0.12586,True
163,medium,274,round_robin,azure,mistral-7b,825.3,0.12586,True
163,medium,274,predictive,azure,mistral-7b,825.3,0.12586,True
164,medium,225,static_aws,aws,mistral-7b,954.2,0.11937,True
164,medium,225,static_azure,azure,mistral-7b,825.3,0.11598,True
164,medium,225,round_robin,aws,mistral-7b,954.2,0.11937,True
164,medium,225,predictive,azure,mistral-7b,825.3,0.11598,True
165,medium,169,static_aws,aws,mistral-7b,954.2,0.10774,True
165,medium,169,static_azure,azure,mistral-7b,825.3,0.10468,True
165,medium,169,round_robin,azure,mistral-7b,825.3,0.10468,True
165,medium,169,predictive,azure,mistral-7b,825.3,0.10468,True
166,short,17,static_aws,aws,mistral-7b,954.2,0.02014,True
166,short,17,static_azure,azure,mistral-7b,825.3,0.01956,True
166,short,17,round_robin,aws,mistral-7b,954.2,0.02014,True
166,short,17,predictive,azure,mistral-7b,825.3,0.01956,True
167,short,31,static_aws,aws,mistral-7b,954.2,0.02304,True
167,short,31,static_azure,azure,mistral-7b,825.3,0.02239,True
167,short,31,round_robin,azure,mistral-7b,825.3,0.02239,True
167,short,31,predictive,azure,mistral-7b,825.3,0.02239,True
168,medium,312,static_aws,aws,mistral-7b,954.2,0.13743,True
168,medium,312,static_azure,azure,mistral-7b,825.3,0.13353,True
168,medium,312,round_robin,aws,mistral-7b,954.2,0.13743,True
168,medium,312,predictive,azure,mistral-7b,825.3,0.13353,True
169,medium,118,static_aws,aws,mistral-7b,954.2,0.09716,True
169,medium,118,static_azure,azure,mistral-7b,825.3,0.0944,True
169,medium,118,round_robin,azure,mistral-7b,825.3,0.0944,True
169,medium,118,predictive,azure,mistral-7b,825.3,0.0944,True
170,short,46,static_aws,aws,mistral-7b,954.2,0.02616,True
170,short,46,static_azure,azure,mistral-7b,825.3,0.02541,True
170,short,46,round_robin,aws,mistral-7b,954.2,0.02616,True
170,short,46,predictive,azure,mistral-7b,825.3,0.02541,True
171,short,21,static_aws,aws,mistral-7b,954.2,0.02097,True
171,short,21,static_azure,azure,mistral-7b,825.3,0.02037,True
171,short,21,round_robin,azure,mistral-7b,825.3,0.02037,True
171,short,21,predictive,azure,mistral-7b,825.3,0.02037,True
172,medium,111,static_aws,aws,mistral-7b,954.2,0.0957,True
172,medium,111,static_azure,azure,mistral-7b,825.3,0.09298,True
172,medium,111,round_robin,aws,mistral-7b,954.2,0.0957,True
172,medium,111,predictive,azure,mistral-7b,825.3,0.09298,True
173,short,13,static_aws,aws,mistral-7b,954.2,0.01931,True
173,short,13,static_azure,azure,mistral-7b,825.3,0.01876,True
173,short,13,round_robin,azure,mistral-7b,825.3,0.01876,True
173,short,13,predictive,azure,mistral-7b,825.3,0.01876,True
174,short,84,static_aws,aws,mistral-7b,954.2,0.03405,True
174,short,84,static_azure,azure,mistral-7b,825.3,0.03308,True
174,short,84,round_robin,aws,mistral-7b,954.2,0.03405,True
174,short,84,predictive,azure,mistral-7b,825.3,0.03308,True
175,short,36,static_aws,aws,mistral-7b,954.2,0.02408,True
175,short,36,static_azure,azure,mistral-7b,825.3,0.0234,True
175,short,36,round_robin,azure,mistral-7b,825.3,0.0234,True
175,short,36,predictive,azure,mistral-7b,825.3,0.0234,True
176,medium,165,static_aws,aws,mistral-7b,954.2,0.10691,True
176,medium,165,static_azure,azure,mistral-7b,825.3,0.10388,True
176,medium,165,round_robin,aws,mistral-7b,954.2,0.10691,True
176,medium,165,predictive,azure,mistral-7b,825.3,0.10388,True
177,short,10,static_aws,aws,mistral-7b,954.2,0.01868,True
177,short,10,static_azure,azure,mistral-7b,825.3,0.01815,True
177,short,10,round_robin,azure,mistral-7b,825.3,0.01815,True
177,short,10,predictive,azure,mistral-7b,825.3,0.01815,True
178,medium,300,static_aws,aws,mistral-7b,954.2,0.13494,True
178,medium,300,static_azure,azure,mistral-7b,825.3,0.1311,True
178,medium,300,round_robin,aws,mistral-7b,954.2,0.13494,True
178,medium,300,predictive,azure,mistral-7b,825.3,0.1311,True
179,medium,152,static_aws,aws,mistral-7b,954.2,0.10422,True
179,medium,152,static_azure,azure,mistral-7b,825.3,0.10125,True
179,medium,152,round_robin,azure,mistral-7b,825.3,0.10125,True
179,medium,152,predictive,azure,mistral-7b,825.3,0.10125,True
180,medium,143,static_aws,aws,mistral-7b,954.2,0.10235,True
180,medium,143,static_azure,azure,mistral-7b,825.3,0.09944,True
180,medium,143,round_robin,aws,mistral-7b,954.2,0.10235,True
180,medium,143,predictive,azure,mistral-7b,825.3,0.09944,True
181,short,51,static_aws,aws,mistral-7b,954.2,0.0272,True
181,short,51,static_azure,azure,mistral-7b,825.3,0.02642,True
181,short,51,round_robin,azure,mistral-7b,825.3,0.02642,True
181,short,51,predictive,azure,mistral-7b,825.3,0.02642,True
182,short,12,static_aws,aws,mistral-7b,954.2,0.0191,True
182,short,12,static_azure,azure,mistral-7b,825.3,0.01856,True
182,short,12,round_robin,aws,mistral-7b,954.2,0.0191,True
182,short,12,predictive,azure,mistral-7b,825.3,0.01856,True
183,medium,252,static_aws,aws,mistral-7b,954.2,0.12498,True
183,medium,252,static_azure,azure,mistral-7b,825.3,0.12142,True
183,medium,252,round_robin,azure,mistral-7b,825.3,0.12142,True
183,medium,252,predictive,azure,mistral-7b,825.3,0.12142,True
184,medium,345,static_aws,aws,mistral-7b,954.2,0.14428,True
184,medium,345,static_azure,azure,mistral-7b,825.3,0.14018,True
184,medium,345,round_robin,aws,mistral-7b,954.2,0.14428,True
184,medium,345,predictive,azure,mistral-7b,825.3,0.14018,True
185,short,26,static_aws,aws,mistral-7b,954.2,0.02201,True
185,short,26,static_azure,azure,mistral-7b,825.3,0.02138,True
185,short,26,round_robin,azure,mistral-7b,825.3,0.02138,True
185,short,26,predictive,azure,mistral-7b,825.3,0.02138,True
186,short,14,static_aws,aws,mistral-7b,954.2,0.01951,True
186,short,14,static_azure,azure,mistral-7b,825.3,0.01896,True
186,short,14,round_robin,aws,mistral-7b,954.2,0.01951,True
186,short,14,predictive,azure,mistral-7b,825.3,0.01896,True
187,long,507,static_aws,aws,mistral-7b,954.2,0.27133,True
187,long,507,static_azure,azure,mistral-7b,825.3,0.26362,True
187,long,507,round_robin,azure,mistral-7b,825.3,0.26362,True
187,long,507,predictive,azure,mistral-7b,825.3,0.26362,True
188,short,92,static_aws,aws,mistral-7b,954.2,0.03571,True
188,short,92,static_azure,azure,mistral-7b,825.3,0.03469,True
188,short,92,round_robin,aws,mistral-7b,954.2,0.03571,True
188,short,92,predictive,azure,mistral-7b,825.3,0.03469,True
189,short,24,static_aws,aws,mistral-7b,954.2,0.02159,True
189,short,24,static_azure,azure,mistral-7b,825.3,0.02098,True
189,short,24,round_robin,azure,mistral-7b,825.3,0.02098,True
189,short,24,predictive,azure,mistral-7b,825.3,0.02098,True
190,medium,160,static_aws,aws,mistral-7b,954.2,0.10588,True
190,medium,160,static_azure,azure,mistral-7b,825.3,0.10287,True
190,medium,160,round_robin,aws,mistral-7b,954.2,0.10588,True
190,medium,160,predictive,azure,mistral-7b,825.3,0.10287,True
191,medium,169,static_aws,aws,mistral-7b,954.2,0.10774,True
191,medium,169,static_azure,azure,mistral-7b,825.3,0.10468,True
191,medium,169,round_robin,azure,mistral-7b,825.3,0.10468,True
191,medium,169,predictive,azure,mistral-7b,825.3,0.10468,True
192,medium,295,static_aws,aws,mistral-7b,954.2,0.1339,True
192,medium,295,static_azure,azure,mistral-7b,825.3,0.1301,True
192,medium,295,round_robin,aws,mistral-7b,954.2,0.1339,True
192,medium,295,predictive,azure,mistral-7b,825.3,0.1301,True
193,medium,326,static_aws,aws,mistral-7b,954.2,0.14034,True
193,medium,326,static_azure,azure,mistral-7b,825.3,0.13635,True
193,medium,326,round_robin,azure,mistral-7b,825.3,0.13635,True
193,medium,326,predictive,azure,mistral-7b,825.3,0.13635,True
194,short,36,static_aws,aws,mistral-7b,954.2,0.02408,True
194,short,36,static_azure,azure,mistral-7b,825.3,0.0234,True
194,short,36,round_robin,aws,mistral-7b,954.2,0.02408,True
194,short,36,predictive,azure,mistral-7b,825.3,0.0234,True
195,short,20,static_aws,aws,mistral-7b,954.2,0.02076,True
195,short,20,static_azure,azure,mistral-7b,825.3,0.02017,True
195,short,20,round_robin,azure,mistral-7b,825.3,0.02017,True
195,short,20,predictive,azure,mistral-7b,825.3,0.02017,True
196,short,52,static_aws,aws,mistral-7b,954.2,0.0274,True
196,short,52,static_azure,azure,mistral-7b,825.3,0.02662,True
196,short,52,round_robin,aws,mistral-7b,954.2,0.0274,True
196,short,52,predictive,azure,mistral-7b,825.3,0.02662,True
197,short,20,static_aws,aws,mistral-7b,954.2,0.02076,True
197,short,20,static_azure,azure,mistral-7b,825.3,0.02017,True
197,short,20,round_robin,azure,mistral-7b,825.3,0.02017,True
197,short,20,predictive,azure,mistral-7b,825.3,0.02017,True
198,short,13,static_aws,aws,mistral-7b,954.2,0.01931,True
198,short,13,static_azure,azure,mistral-7b,825.3,0.01876,True
198,short,13,round_robin,aws,mistral-7b,954.2,0.01931,True
198,short,13,predictive,azure,mistral-7b,825.3,0.01876,True
199,medium,285,static_aws,aws,mistral-7b,954.2,0.13183,True
199,medium,285,static_azure,azure,mistral-7b,825.3,0.12808,True
199,medium,285,round_robin,azure,mistral-7b,825.3,0.12808,True
199,medium,285,predictive,azure,mistral-7b,825.3,0.12808,True
200,medium,185,static_aws,aws,mistral-7b,817.6,0.10818,True
200,medium,185,static_azure,azure,mistral-7b,914.8,0.14413,True
200,medium,185,round_robin,aws,mistral-7b,817.6,0.10818,True
200,medium,185,predictive,aws,mistral-7b,817.6,0.10818,True
201,medium,160,static_aws,aws,mistral-7b,817.6,0.10312,True
201,medium,160,static_azure,azure,mistral-7b,914.8,0.13739,True
201,medium,160,round_robin,azure,mistral-7b,914.8,0.13739,True
201,medium,160,predictive,aws,mistral-7b,817.6,0.10312,True
202,medium,322,static_aws,aws,mistral-7b,817.6,0.13588,True
202,medium,322,static_azure,azure,mistral-7b,914.8,0.18104,True
202,medium,322,round_robin,aws,mistral-7b,817.6,0.13588,True
202,medium,322,predictive,aws,mistral-7b,817.6,0.13588,True
203,medium,107,static_aws,aws,mistral-7b,817.6,0.09241,True
203,medium,107,static_azure,azure,mistral-7b,914.8,0.12312,True
203,medium,107,round_robin,azure,mistral-7b,914.8,0.12312,True
203,medium,107,predictive,aws,mistral-7b,817.6,0.09241,True
204,short,63,static_aws,aws,mistral-7b,817.6,0.02891,True
204,short,63,static_azure,azure,mistral-7b,914.8,0.03852,True
204,short,63,round_robin,aws,mistral-7b,817.6,0.02891,True
204,short,63,predictive,aws,mistral-7b,817.6,0.02891,True
205,medium,278,static_aws,aws,mistral-7b,817.6,0.12698,True
205,medium,278,static_azure,azure,mistral-7b,914.8,0.16918,True
205,medium,278,round_robin,azure,mistral-7b,914.8,0.16918,True
205,medium,278,predictive,aws,mistral-7b,817.6,0.12698,True
206,short,10,static_aws,aws,mistral-7b,817.6,0.0182,True
206,short,10,static_azure,azure,mistral-7b,914.8,0.02425,True
206,short,10,round_robin,aws,mistral-7b,817.6,0.0182,True
206,short,10,predictive,aws,mistral-7b,817.6,0.0182,True
207,short,26,static_aws,aws,mistral-7b,817.6,0.02143,True
207,short,26,static_azure,azure,mistral-7b,914.8,0.02856,True
207,short,26,round_robin,azure,mistral-7b,914.8,0.02856,True
207,short,26,predictive,aws,mistral-7b,817.6,0.02143,True
208,short,10,static_aws,aws,mistral-7b,817.6,0.0182,True
208,short,10,static_azure,azure,mistral-7b,914.8,0.02425,True
208,short,10,round_robin,aws,mistral-7b,817.6,0.0182,True
208,short,10,predictive,aws,mistral-7b,817.6,0.0182,True
209,short,27,static_aws,aws,mistral-7b,817.6,0.02164,True
209,short,27,static_azure,azure,mistral-7b,914.8,0.02883,True
209,short,27,round_robin,azure,mistral-7b,914.8,0.02883,True
209,short,27,predictive,aws,mistral-7b,817.6,0.02164,True
210,medium,223,static_aws,aws,mistral-7b,817.6,0.11586,True
210,medium,223,static_azure,azure,mistral-7b,914.8,0.15437,True
210,medium,223,round_robin,aws,mistral-7b,817.6,0.11586,True
210,medium,223,predictive,aws,mistral-7b,817.6,0.11586,True
211,medium,156,static_aws,aws,mistral-7b,817.6,0.10231,True
211,medium,156,static_azure,azure,mistral-7b,914.8,0.13632,True
211,medium,156,round_robin,azure,mistral-7b,914.8,0.13632,True
211,medium,156,predictive,aws,mistral-7b,817.6,0.10231,True
212,medium,253,static_aws,aws,mistral-7b,817.6,0.12193,True
212,medium,253,static_azure,azure,mistral-7b,914.8,0.16245,True
212,medium,253,round_robin,aws,mistral-7b,817.6,0.12193,True
212,medium,253,predictive,aws,mistral-7b,817.6,0.12193,True
213,medium,207,static_aws,aws,mistral-7b,817.6,0.11263,True
213,medium,207,static_azure,azure,mistral-7b,914.8,0.15006,True
213,medium,207,round_robin,azure,mistral-7b,914.8,0.15006,True
213,medium,207,predictive,aws,mistral-7b,817.6,0.11263,True
214,medium,164,static_aws,aws,mistral-7b,817.6,0.10393,True
214,medium,164,static_azure,azure,mistral-7b,914.8,0.13847,True
214,medium,164,round_robin,aws,mistral-7b,817.6,0.10393,True
214,medium,164,predictive,aws,mistral-7b,817.6,0.10393,True
215,medium,228,static_aws,aws,mistral-7b,817.6,0.11687,True
215,medium,228,static_azure,azure,mistral-7b,914.8,0.15571,True
215,medium,228,round_robin,azure,mistral-7b,914.8,0.15571,True
215,medium,228,predictive,aws,mistral-7b,817.6,0.11687,True
216,short,22,static_aws,aws,mistral-7b,817.6,0.02062,True
